Date,Location,Latitude,Longitude,Previous GWL (m bgl),Rainfall (mm/day),Temperature (°C),Evaporation (mm/day),Population Density (people/km²),Surface Elevation (m),Land Use,Soil Type,River Distance (km),Tidal Influence (m),Slope (%),Aquifer Type,Irrigation Demand (mm/day),Predicted GWL (m bgl)
2023-10-19,Tumakuru,13.335860315691198,77.19498950968176,5.2,180.7,29.5,6.8,231,392,Forest,Sandy,9.4,0.0,5.5,Unconfined,0.0,1.93
2023-10-20,Mangaluru,12.942823361095055,74.91266534900583,15.67,19.1,37.5,5.5,739,302,Agricultural,Silty,12.1,0.53,7.2,Unconfined,42.5,15.99
2023-10-21,Hubballi-Dharwad,15.36261934940626,75.11858433621109,5.02,81.5,20.7,6.5,586,318,Urban,Silty,2.7,0.0,4.2,Confined,0.0,3.71
2023-10-22,Tumakuru,13.291522524265284,77.1287306793714,16.79,0.0,30.8,7.5,691,443,Barren,Clay,2.7,0.0,1.8,Confined,0.0,17.16
2023-10-23,Ballari,15.154351506586844,76.88244990689878,20.55,63.7,28.7,7.0,773,489,Urban,Loam,18.1,0.0,5.9,Unconfined,0.0,19.63
2023-10-24,Belagavi,15.84670708412331,74.50784101671105,27.36,196.9,33.9,4.4,579,400,Agricultural,Clay,8.0,0.0,8.0,Confined,35.0,23.99
2023-10-25,Shivamogga,13.873035724591922,75.52775923230337,5.17,182.9,29.9,7.5,711,165,Forest,Sandy,13.1,0.0,7.0,Unconfined,0.0,1.89
2023-10-26,Shivamogga,13.966897438984981,75.5050330234306,13.55,0.0,31.4,8.2,485,443,Barren,Loam,13.8,0.0,5.0,Unconfined,0.0,13.96
2023-10-27,Mysuru,12.30080499946346,76.65765273594454,25.97,0.0,20.2,6.6,470,175,Barren,Silty,3.0,0.0,6.9,Confined,0.0,26.3
2023-10-28,Shivamogga,13.972175293288206,75.50517470044228,25.86,50.3,38.2,6.0,228,189,Urban,Silty,15.9,0.0,5.9,Unconfined,0.0,25.15
2023-10-29,Davanagere,14.455994524541259,75.93746746112592,14.14,7.7,27.3,9.0,351,496,Agricultural,Clay,6.6,0.0,4.2,Confined,7.1,14.51
2023-10-30,Tumakuru,13.340847823378882,77.08042774992595,13.11,180.1,21.1,6.4,762,315,Urban,Clay,4.4,0.0,8.6,Unconfined,0.0,9.83
2023-10-31,Davanagere,14.494817628262696,75.84753799358323,24.47,18.6,25.0,4.7,294,491,Agricultural,Loam,6.9,0.0,8.2,Confined,30.7,24.64
2023-11-01,Hubballi-Dharwad,15.257754265331359,75.05060357262414,21.2,0.0,32.8,7.9,573,500,Barren,Silty,10.1,0.0,2.1,Confined,0.0,21.59
2023-11-02,Belagavi,15.859679815453141,74.55782528390088,7.37,193.7,20.5,8.9,405,315,Urban,Loam,12.9,0.0,2.3,Unconfined,0.0,3.94
2023-11-03,Vijayapura,16.890522214941033,75.61755973610084,30.0,172.4,32.9,6.6,515,209,Forest,Loam,12.2,0.0,2.4,Unconfined,0.0,26.88
2023-11-04,Bengaluru Urban,12.945051877852743,77.54987754952352,6.69,91.1,30.9,4.5,575,315,Urban,Clay,3.2,0.0,4.4,Confined,0.0,5.09
2023-11-05,Vijayapura,16.887310703126605,75.64840336587034,26.23,25.3,37.6,7.4,265,148,Urban,Loam,8.0,0.0,5.8,Unconfined,0.0,26.09
2023-11-06,Davanagere,14.547454494044139,75.89103680758141,29.23,96.7,36.7,8.0,545,302,Agricultural,Loam,3.0,0.0,3.4,Confined,0.7,27.7
2023-11-07,Tumakuru,13.324999813582922,77.13107114976656,24.02,0.0,24.4,5.9,629,347,Barren,Silty,19.7,0.0,4.4,Confined,0.0,24.32
2023-11-08,Hubballi-Dharwad,15.338960167325626,75.13533964484803,17.79,16.6,30.5,7.3,659,243,Agricultural,Clay,5.3,0.0,8.5,Unconfined,1.1,17.83
2023-11-09,Belagavi,15.866785170379577,74.46471549139,21.09,0.0,36.0,8.9,531,441,Barren,Clay,14.8,0.0,3.1,Unconfined,0.0,21.54
2023-11-10,Vijayapura,16.854632935879,75.7078643592697,26.17,3.8,21.4,8.6,403,106,Agricultural,Loam,17.4,0.0,8.3,Confined,13.4,26.66
2023-11-11,Ballari,15.167965782469818,76.96904081853518,24.23,0.0,33.6,8.3,698,382,Barren,Clay,13.2,0.0,2.7,Confined,0.0,24.64
2023-11-12,Mysuru,12.282374557891737,76.50807148705293,8.3,53.7,27.3,7.2,637,349,Urban,Sandy,7.5,0.0,0.8,Confined,0.0,7.59
2023-11-13,Mangaluru,12.87346293433648,74.85995359674924,25.3,51.2,21.2,5.6,295,252,Forest,Silty,3.6,-0.6,1.8,Confined,0.0,24.56
2023-11-14,Davanagere,14.467770641308647,75.8847762422221,26.26,139.4,21.3,5.1,560,316,Agricultural,Silty,13.8,0.0,0.2,Unconfined,47.2,24.2
2023-11-15,Davanagere,14.431546012456684,75.97795258429854,17.18,125.7,32.8,7.4,648,107,Forest,Loam,14.6,0.0,3.1,Confined,0.0,15.04
2023-11-16,Mysuru,12.3424416713171,76.61042689995277,24.43,130.1,29.4,6.2,263,268,Urban,Clay,12.9,0.0,5.7,Confined,0.0,22.14
2023-11-17,Ballari,15.094762056456043,76.95796965489993,7.42,65.0,33.9,5.8,218,321,Forest,Clay,17.6,0.0,3.8,Confined,0.0,6.41
2023-11-18,Bengaluru Urban,12.985360986187365,77.53996820662044,15.44,136.4,24.6,4.8,301,191,Forest,Silty,15.0,0.0,9.2,Confined,0.0,12.95
2023-11-19,Mangaluru,12.910405207415199,74.8574599277965,24.98,86.5,34.9,7.2,507,283,Urban,Loam,15.1,-0.08,9.7,Unconfined,0.0,23.61
2023-11-20,Hubballi-Dharwad,15.329231652569227,75.00948461908881,22.94,157.7,37.8,6.2,397,299,Agricultural,Clay,2.2,0.0,4.9,Confined,28.8,20.38
2023-11-21,Mysuru,12.286642989658624,76.652086923922,12.15,148.3,32.3,7.3,202,143,Agricultural,Sandy,17.8,0.0,6.8,Confined,13.4,9.68
2023-11-22,Tumakuru,13.458368354526934,77.08991564224849,9.69,154.9,25.1,5.2,407,374,Urban,Silty,7.8,0.0,6.1,Unconfined,0.0,6.85
2023-11-23,Mysuru,12.256613872509876,76.65744063604231,9.1,0.0,27.1,6.9,423,157,Barren,Clay,14.1,0.0,4.4,Unconfined,0.0,9.45
2023-11-24,Belagavi,15.90413101447317,74.50415591654709,5.21,151.7,30.1,8.6,645,338,Forest,Clay,14.3,0.0,5.3,Unconfined,0.0,2.61
2023-11-25,Ballari,15.148077286817102,76.99937106082665,22.81,193.4,26.3,7.0,661,420,Forest,Silty,13.1,0.0,7.1,Unconfined,0.0,19.29
2023-11-26,Bengaluru Urban,13.009737479462542,77.59658522064126,27.82,136.6,31.2,8.2,410,441,Urban,Silty,14.6,0.0,1.5,Confined,0.0,25.5
2023-11-27,Shivamogga,13.842887716529871,75.63823955293782,20.33,30.7,39.9,5.3,227,148,Forest,Clay,5.2,0.0,3.1,Unconfined,0.0,19.98
2023-11-28,Belagavi,15.825528037909534,74.59022418766925,22.95,178.9,39.6,8.7,582,221,Forest,Loam,18.8,0.0,0.9,Confined,0.0,19.81
2023-11-29,Mysuru,12.154818395254667,76.6418707996414,13.66,160.8,31.0,8.1,434,434,Urban,Silty,15.9,0.0,8.0,Confined,0.0,10.85
2023-11-30,Vijayapura,16.79010463026135,75.86783648375221,7.47,0.0,20.5,4.4,418,184,Barren,Clay,4.7,0.0,6.7,Confined,0.0,7.69
2023-12-01,Hubballi-Dharwad,15.342940601612433,75.13540794744267,26.54,90.7,29.0,6.4,371,126,Urban,Loam,3.3,0.0,1.1,Confined,0.0,25.05
2023-12-02,Bengaluru Urban,12.947631122971456,77.60152131218634,14.36,0.7,28.1,6.5,683,384,Urban,Sandy,8.9,0.0,3.2,Confined,0.0,14.67
2023-12-03,Hubballi-Dharwad,15.400139619916024,75.09612887971265,22.56,69.9,30.5,4.2,399,294,Agricultural,Silty,8.4,0.0,2.4,Unconfined,27.7,21.65
2023-12-04,Shivamogga,13.981533626606506,75.61042175386333,22.78,59.2,21.3,5.2,709,467,Forest,Clay,10.3,0.0,6.3,Unconfined,0.0,21.86
2023-12-05,Ballari,15.091424653118679,76.95363715314855,5.59,69.4,20.3,4.4,784,500,Agricultural,Clay,18.3,0.0,4.4,Confined,10.6,4.53
2023-12-06,Shivamogga,13.91264451980228,75.51516767534602,6.4,0.0,24.6,8.2,457,342,Barren,Loam,3.4,0.0,5.2,Unconfined,0.0,6.81
2023-12-07,Shivamogga,13.93760495122049,75.61663547995134,16.57,40.1,20.1,6.4,734,254,Urban,Silty,4.4,0.0,6.8,Confined,0.0,16.09
2023-12-08,Hubballi-Dharwad,15.353848210216569,75.07856084542004,24.94,43.0,39.0,5.5,672,407,Agricultural,Clay,14.5,0.0,0.3,Unconfined,0.0,24.36
2023-12-09,Mysuru,12.246222146292514,76.70197089686678,21.22,145.9,35.7,8.2,450,391,Urban,Sandy,5.7,0.0,9.1,Confined,0.0,18.71
2023-12-10,Belagavi,15.908981612957731,74.47563797203635,21.73,0.0,34.4,6.4,543,220,Barren,Sandy,19.1,0.0,3.0,Unconfined,0.0,22.05
2023-12-11,Vijayapura,16.871875082551846,75.72308852717248,6.81,19.2,25.8,6.4,582,484,Urban,Loam,14.2,0.0,0.5,Confined,0.0,6.75
2023-12-12,Ballari,15.070521211144332,76.91938737422794,12.89,159.9,37.0,7.9,664,314,Forest,Loam,10.7,0.0,9.3,Unconfined,0.0,10.09
2023-12-13,Belagavi,15.823372574962068,74.53953923524051,24.49,0.0,32.0,7.9,298,199,Barren,Loam,5.4,0.0,3.4,Confined,0.0,24.88
2023-12-14,Ballari,15.073827984347762,76.98292883284607,13.7,48.1,20.1,7.7,622,446,Urban,Clay,3.0,0.0,2.4,Confined,0.0,13.12
2023-12-15,Vijayapura,16.801915557239177,75.79824651467926,25.47,151.8,23.6,5.1,420,112,Urban,Loam,2.5,0.0,0.5,Unconfined,0.0,22.69
2023-12-16,Shivamogga,13.895347197285549,75.6128443021369,26.56,172.1,30.5,8.4,607,183,Urban,Clay,14.9,0.0,0.6,Confined,0.0,23.54
2023-12-17,Davanagere,14.51493919538059,75.92128116311457,18.9,59.7,32.0,8.4,349,277,Agricultural,Clay,2.8,0.0,6.5,Confined,17.0,18.3
2023-12-18,Shivamogga,13.94429292619082,75.58302795281487,12.46,0.0,27.3,8.9,559,277,Barren,Clay,3.6,0.0,2.3,Unconfined,0.0,12.91
2023-12-19,Tumakuru,13.285645090828355,77.05243216342708,10.85,94.6,32.5,8.6,670,303,Urban,Sandy,4.7,0.0,7.9,Confined,0.0,9.39
2023-12-20,Mangaluru,12.888365770053241,74.78872825981142,25.3,0.0,28.6,7.9,495,244,Barren,Sandy,12.0,-0.48,0.5,Confined,0.0,25.7
2023-12-21,Ballari,15.078847775108082,76.90682576138046,22.44,102.5,28.9,4.8,252,445,Forest,Loam,1.6,0.0,4.8,Confined,0.0,20.63
2023-12-22,Davanagere,14.433386474575423,75.8247424995425,14.9,144.0,24.9,4.3,462,467,Agricultural,Silty,17.8,0.0,8.5,Unconfined,46.2,12.7
2023-12-23,Mysuru,12.291093852473972,76.66632697040204,11.92,51.9,28.7,7.1,527,478,Urban,Clay,9.3,0.0,7.6,Confined,0.0,11.24
2023-12-24,Mangaluru,12.897489355072466,74.81672258634735,19.15,0.0,35.5,6.7,511,467,Barren,Silty,14.9,0.39,7.3,Unconfined,0.0,19.48
2023-12-25,Mangaluru,12.871212149951736,74.91866493610343,20.97,0.0,36.2,6.5,252,247,Barren,Sandy,18.2,-0.71,7.1,Confined,0.0,21.29
2023-12-26,Tumakuru,13.307088158024003,77.05637318806686,18.55,150.6,21.1,7.5,457,466,Urban,Loam,15.6,0.0,6.0,Unconfined,0.0,15.91
2023-12-27,Bengaluru Urban,12.96065671663157,77.68971280782915,7.48,0.0,22.3,4.3,638,444,Barren,Sandy,8.3,0.0,4.5,Unconfined,0.0,7.7
2023-12-28,Hubballi-Dharwad,15.367943311656836,75.13349824312488,25.31,0.0,26.7,8.3,264,335,Barren,Clay,4.8,0.0,2.2,Confined,0.0,25.72
2023-12-29,Vijayapura,16.802494285564542,75.75964281770793,8.49,119.4,21.9,8.9,293,232,Forest,Clay,15.6,0.0,7.4,Unconfined,0.0,6.55
2023-12-30,Belagavi,15.902377503753781,74.4777361638877,29.83,18.7,29.2,4.8,729,423,Forest,Clay,15.3,0.0,4.9,Confined,0.0,29.7
2023-12-31,Bengaluru Urban,12.957775562385663,77.53988709079847,10.96,111.8,28.1,6.9,551,487,Forest,Loam,1.7,0.0,6.3,Confined,0.0,9.07
2024-01-01,Vijayapura,16.878520193962277,75.67913136987254,16.12,0.0,37.4,5.0,232,201,Barren,Silty,2.7,0.0,6.9,Confined,0.0,16.37
2024-01-02,Davanagere,14.455623415054362,75.91272349910005,25.94,33.9,27.0,4.4,667,157,Agricultural,Sandy,11.7,0.0,5.2,Confined,30.6,25.79
2024-01-03,Bengaluru Urban,12.983512626631247,77.62785451410527,7.38,168.3,38.2,4.7,299,433,Agricultural,Loam,4.0,0.0,7.6,Unconfined,39.2,4.64
2024-01-04,Mysuru,12.273507533326736,76.64174310747298,16.88,0.0,25.0,6.1,397,279,Barren,Silty,19.5,0.0,9.7,Confined,0.0,17.18
2024-01-05,Davanagere,14.477224386663549,75.9104653400369,14.18,79.8,27.5,5.5,347,340,Urban,Clay,15.4,0.0,9.4,Confined,0.0,12.86
2024-01-06,Ballari,15.126011481061035,76.91513540696943,7.64,5.7,33.6,6.4,717,105,Forest,Sandy,1.2,0.0,5.7,Confined,0.0,7.85
2024-01-07,Ballari,15.274459733190684,76.89624772770411,21.47,0.0,31.2,5.4,385,343,Barren,Clay,6.7,0.0,1.8,Unconfined,0.0,21.74
2024-01-08,Ballari,15.162999292514243,76.92757307161766,11.78,64.4,38.9,4.2,452,375,Forest,Silty,1.0,0.0,1.0,Confined,0.0,10.7
2024-01-09,Belagavi,15.805918078205643,74.43382756307139,21.93,0.0,31.6,6.9,531,473,Barren,Sandy,14.2,0.0,0.7,Confined,0.0,22.27
2024-01-10,Tumakuru,13.301848433780187,77.1142079924038,12.58,48.9,34.3,7.7,633,452,Forest,Silty,4.8,0.0,0.7,Confined,0.0,11.99
2024-01-11,Ballari,15.04404102299875,76.9705707439761,7.26,57.5,37.1,5.3,244,365,Agricultural,Loam,4.3,0.0,6.0,Unconfined,48.8,6.86
2024-01-12,Shivamogga,14.036054388506496,75.51352456582997,15.32,33.3,30.5,8.5,311,191,Urban,Silty,12.0,0.0,8.1,Unconfined,0.0,15.08
2024-01-13,Shivamogga,13.90207469378808,75.60347207640179,5.68,155.3,32.3,6.7,347,486,Agricultural,Clay,18.8,0.0,2.2,Confined,19.6,3.1
2024-01-14,Mangaluru,12.931720060029281,74.83288352623347,27.88,0.0,38.4,8.5,217,478,Barren,Loam,8.4,0.27,6.9,Confined,0.0,28.3
2024-01-15,Davanagere,14.509314290314636,75.89866886925834,18.31,55.2,23.7,8.8,607,171,Forest,Sandy,7.2,0.0,3.3,Confined,0.0,17.65
2024-01-16,Mangaluru,12.98657303643574,74.83102405687366,9.19,0.0,28.6,7.1,495,497,Barren,Clay,10.6,0.87,7.5,Unconfined,0.0,9.54
2024-01-17,Mangaluru,12.908764811998783,74.86355344105513,6.55,195.9,31.4,7.3,740,396,Agricultural,Sandy,11.0,-0.94,9.5,Confined,27.9,3.28
2024-01-18,Mysuru,12.326989859962207,76.59765187214917,20.51,163.2,38.8,8.6,751,210,Urban,Sandy,13.7,0.0,8.3,Unconfined,0.0,17.68
2024-01-19,Mangaluru,12.99327106398208,74.87319438063415,7.46,192.1,35.5,4.6,398,235,Forest,Loam,4.6,0.17,0.4,Unconfined,0.0,3.85
2024-01-20,Bengaluru Urban,13.035763823710765,77.60387594450081,29.46,19.4,20.4,8.5,731,252,Urban,Silty,11.3,0.0,6.5,Unconfined,0.0,29.5
2024-01-21,Vijayapura,16.79192962479606,75.74711833241457,24.42,0.0,30.1,6.1,731,211,Barren,Silty,6.8,0.0,1.9,Confined,0.0,24.73
2024-01-22,Ballari,15.180039495177319,76.9797457639038,20.38,198.2,37.5,8.9,483,450,Urban,Loam,3.0,0.0,1.0,Confined,0.0,16.86
2024-01-23,Shivamogga,13.874530102765254,75.5698035173003,12.38,36.5,37.8,6.9,649,226,Agricultural,Sandy,5.2,0.0,0.6,Unconfined,10.5,12.1
2024-01-24,Ballari,15.150582474277671,77.02355835264461,15.76,78.8,20.4,7.2,343,198,Agricultural,Loam,16.0,0.0,3.3,Confined,35.2,14.9
2024-01-25,Mangaluru,12.856136254466337,74.80732412409228,21.14,102.1,33.0,6.6,321,234,Urban,Silty,17.6,-0.57,3.2,Unconfined,0.0,19.43
2024-01-26,Bengaluru Urban,12.921040426041628,77.50848473585441,22.23,60.9,35.7,6.7,410,187,Urban,Loam,9.4,0.0,3.8,Confined,0.0,21.35
2024-01-27,Ballari,15.131390743768902,76.90709284584173,24.29,40.4,39.4,6.7,660,245,Forest,Loam,12.5,0.0,3.6,Unconfined,0.0,23.82
2024-01-28,Davanagere,14.459470694982022,75.96640522061243,21.71,115.4,31.9,5.5,296,138,Forest,Sandy,15.9,0.0,7.8,Confined,0.0,19.68
2024-01-29,Davanagere,14.525633299298304,75.98332396176521,13.13,0.0,23.6,8.8,334,364,Barren,Loam,11.5,0.0,0.5,Unconfined,0.0,13.57
2024-01-30,Belagavi,15.78587210228883,74.56415625966876,6.22,0.0,20.3,8.6,280,466,Barren,Loam,1.0,0.0,1.1,Confined,0.0,6.65
2024-01-31,Vijayapura,16.887616405805215,75.67636368708573,5.63,2.4,25.2,5.9,677,271,Agricultural,Clay,19.2,0.0,1.1,Unconfined,29.4,6.17
2024-02-01,Shivamogga,13.885746917714929,75.46424936285138,29.89,0.0,22.4,5.1,687,464,Barren,Clay,3.0,0.0,0.7,Unconfined,0.0,30.14
2024-02-02,Tumakuru,13.28565022531984,77.10101210207893,21.25,151.1,20.5,7.2,264,261,Agricultural,Sandy,13.9,0.0,5.2,Confined,4.8,18.64
2024-02-03,Bengaluru Urban,12.92165278627171,77.57305180984731,5.43,0.0,28.4,6.1,289,480,Barren,Loam,7.7,0.0,6.0,Confined,0.0,5.73
2024-02-04,Belagavi,15.840033045806788,74.44932422483618,10.88,0.0,21.4,4.0,575,233,Barren,Sandy,5.0,0.0,2.0,Confined,0.0,11.08
2024-02-05,Belagavi,15.869654304623296,74.56581578542658,10.46,12.8,28.3,7.3,587,227,Agricultural,Loam,2.9,0.0,4.4,Confined,27.5,10.84
2024-02-06,Tumakuru,13.364121651896847,77.10205680108383,10.91,0.0,24.2,4.2,345,257,Barren,Loam,9.5,0.0,0.2,Confined,0.0,11.12
2024-02-07,Shivamogga,13.944971173926726,75.54098311864304,29.65,0.0,27.9,4.7,219,449,Barren,Clay,13.5,0.0,9.5,Unconfined,0.0,29.88
2024-02-08,Mangaluru,12.952685723020506,74.85939941674626,23.38,5.0,39.7,7.8,787,324,Forest,Clay,14.9,-0.69,2.3,Unconfined,0.0,23.67
2024-02-09,Mangaluru,12.957402647628541,74.87205662401277,25.36,0.0,36.9,8.6,776,459,Barren,Silty,19.0,-0.6,6.8,Unconfined,0.0,25.79
2024-02-10,Hubballi-Dharwad,15.412794871321807,75.17241791475652,7.14,116.4,24.9,8.2,551,230,Agricultural,Clay,6.4,0.0,3.2,Unconfined,11.0,5.33
2024-02-11,Belagavi,15.854757150575812,74.56562300755604,18.93,64.0,20.7,4.1,509,229,Forest,Loam,7.2,0.0,7.9,Unconfined,0.0,17.85
2024-02-12,Vijayapura,16.86625272295295,75.6615901375828,8.06,0.0,33.9,5.2,589,209,Barren,Silty,1.0,0.0,8.4,Unconfined,0.0,8.32
2024-02-13,Belagavi,15.818307118088725,74.52150174398132,8.49,31.4,29.3,7.0,682,225,Agricultural,Loam,7.6,0.0,1.0,Unconfined,17.7,8.39
2024-02-14,Hubballi-Dharwad,15.34890604468069,75.22117425601792,19.7,107.4,30.2,4.5,537,445,Forest,Clay,9.3,0.0,0.7,Unconfined,0.0,17.78
2024-02-15,Belagavi,15.786374940145542,74.50856998297233,24.63,57.8,30.2,5.1,665,193,Urban,Sandy,8.3,0.0,6.4,Unconfined,0.0,23.73
2024-02-16,Mysuru,12.315397706994473,76.6553954392291,22.83,98.4,33.6,7.2,564,129,Forest,Silty,17.3,0.0,3.7,Unconfined,0.0,21.22
2024-02-17,Bengaluru Urban,12.966963970426418,77.51790410854463,11.28,154.9,36.9,4.0,786,470,Urban,Sandy,4.7,0.0,1.5,Unconfined,0.0,8.38
2024-02-18,Tumakuru,13.351144159526859,77.09516704786014,6.39,75.8,35.5,6.3,485,394,Urban,Silty,17.0,0.0,9.5,Confined,0.0,5.19
2024-02-19,Mysuru,12.270896854037789,76.65703504409005,12.87,71.8,23.7,8.9,264,443,Agricultural,Loam,8.3,0.0,10.0,Confined,40.2,12.28
2024-02-20,Davanagere,14.43460256398152,75.95621700402188,10.64,53.3,27.7,4.1,499,110,Agricultural,Sandy,9.9,0.0,5.8,Confined,1.2,9.79
2024-02-21,Ballari,15.18590784183046,76.8856525060716,15.97,140.1,29.2,5.2,679,335,Urban,Sandy,1.1,0.0,8.3,Confined,0.0,13.43
2024-02-22,Bengaluru Urban,12.904036226076913,77.58127279469097,28.23,194.7,36.0,6.7,547,352,Urban,Sandy,15.1,0.0,6.8,Confined,0.0,24.67
2024-02-23,Shivamogga,13.911466293047413,75.61905295747724,25.17,114.3,26.3,6.2,528,359,Agricultural,Loam,10.3,0.0,6.3,Confined,13.1,23.32
2024-02-24,Mysuru,12.241161797850388,76.63240196958006,16.89,57.6,22.8,7.2,420,294,Forest,Clay,16.0,0.0,5.2,Confined,0.0,16.1
2024-02-25,Vijayapura,16.896837686172603,75.78287818627015,5.5,75.8,33.9,5.7,446,192,Urban,Loam,12.1,0.0,2.5,Confined,0.0,4.27
2024-02-26,Davanagere,14.507561826632356,75.90926074613031,9.48,121.9,29.5,8.3,432,315,Urban,Loam,4.6,0.0,7.7,Unconfined,0.0,7.46
2024-02-27,Mangaluru,12.907099416376754,74.85628952697466,15.69,56.7,34.4,4.7,659,131,Forest,Sandy,17.4,-0.82,7.9,Unconfined,0.0,14.79
2024-02-28,Tumakuru,13.332639047298418,77.1461702529005,29.71,0.0,27.3,8.7,493,237,Barren,Silty,11.9,0.0,9.5,Unconfined,0.0,30.14
2024-02-29,Tumakuru,13.31614187235727,77.08738924980193,25.78,112.3,23.9,7.9,615,232,Urban,Clay,2.6,0.0,8.5,Unconfined,0.0,23.93
2024-03-01,Hubballi-Dharwad,15.367137696687463,75.14181801456401,14.58,125.0,34.0,4.8,372,105,Urban,Loam,1.7,0.0,0.9,Unconfined,0.0,12.32
2024-03-02,Mysuru,12.341663428974794,76.65363003255989,26.54,144.1,29.2,6.7,415,144,Forest,Silty,7.3,0.0,9.7,Confined,0.0,23.99
2024-03-03,Mangaluru,12.939120151305483,74.92619894829117,26.13,61.7,31.1,7.5,681,195,Urban,Sandy,20.0,0.73,1.2,Unconfined,0.0,25.27
2024-03-04,Hubballi-Dharwad,15.308501708556868,74.99661244554406,15.96,123.3,30.9,4.1,755,430,Forest,Sandy,2.9,0.0,1.9,Unconfined,0.0,13.7
2024-03-05,Shivamogga,13.934720774390748,75.52891182769913,25.95,149.9,31.2,4.1,472,412,Forest,Loam,14.2,0.0,9.3,Unconfined,0.0,23.16
2024-03-06,Tumakuru,13.278098290770313,77.05250985758722,5.86,42.6,31.6,4.4,266,354,Agricultural,Clay,3.6,0.0,1.9,Unconfined,39.4,5.62
2024-03-07,Vijayapura,16.750161017285407,75.68918158175141,8.59,152.8,30.9,8.4,735,238,Forest,Silty,17.7,0.0,1.8,Confined,0.0,5.95
2024-03-08,Mangaluru,12.99713120217895,74.90657699386425,15.58,0.0,39.2,4.8,796,354,Barren,Clay,7.4,0.59,5.3,Confined,0.0,15.82
2024-03-09,Belagavi,15.82456109899161,74.55174467322416,9.09,17.2,27.7,6.3,537,482,Agricultural,Loam,5.9,0.0,4.9,Confined,45.5,9.52
2024-03-10,Davanagere,14.464061397529514,75.83582012973048,12.41,0.0,33.9,5.3,612,115,Barren,Silty,19.9,0.0,0.7,Unconfined,0.0,12.68
2024-03-11,Shivamogga,13.96820670324322,75.53762157723483,20.95,20.3,36.7,4.6,629,461,Urban,Loam,8.0,0.0,4.1,Confined,0.0,20.77
2024-03-12,Ballari,15.049722043569012,76.93846766838767,11.13,99.6,35.1,4.4,252,227,Agricultural,Clay,10.3,0.0,2.1,Unconfined,46.6,9.82
2024-03-13,Bengaluru Urban,12.99047669116677,77.6057499875731,19.07,193.2,34.5,4.4,396,117,Urban,Clay,12.3,0.0,8.5,Confined,0.0,15.43
2024-03-14,Hubballi-Dharwad,15.397868660656544,75.15160783009019,9.76,157.5,37.0,5.5,794,343,Agricultural,Loam,19.3,0.0,3.1,Unconfined,11.0,7.0
2024-03-15,Vijayapura,16.801265006610752,75.72785906087984,21.09,147.2,25.6,8.9,632,154,Urban,Silty,3.4,0.0,9.0,Confined,0.0,18.59
2024-03-16,Mysuru,12.267831091306721,76.6034117325638,20.31,138.0,28.4,7.6,727,322,Agricultural,Silty,4.5,0.0,9.1,Unconfined,1.4,17.94
2024-03-17,Tumakuru,13.318818718637301,77.00883753884409,15.56,152.4,20.9,5.5,779,317,Urban,Loam,18.4,0.0,1.9,Unconfined,0.0,12.79
2024-03-18,Bengaluru Urban,13.004122662433593,77.68490080123897,27.32,105.5,30.4,8.8,726,359,Agricultural,Clay,1.1,0.0,9.1,Unconfined,43.5,26.09
2024-03-19,Hubballi-Dharwad,15.355506343969484,75.07077688824961,13.17,8.5,24.1,7.8,314,201,Forest,Loam,14.4,0.0,4.4,Unconfined,0.0,13.39
2024-03-20,Bengaluru Urban,12.934262980460632,77.54934372807561,25.89,119.8,22.5,7.4,499,285,Urban,Silty,1.7,0.0,5.3,Confined,0.0,23.86
2024-03-21,Davanagere,14.43438860599421,75.94586110788725,24.53,69.6,35.4,7.9,698,439,Urban,Loam,7.4,0.0,8.5,Confined,0.0,23.53
2024-03-22,Ballari,15.161689213106971,76.83707970423276,8.57,105.9,30.1,7.7,240,289,Agricultural,Loam,5.2,0.0,3.4,Confined,2.6,6.86
2024-03-23,Bengaluru Urban,13.007635018032465,77.61975672007557,10.7,0.0,38.5,8.9,759,160,Barren,Sandy,18.7,0.0,2.5,Confined,0.0,11.14
2024-03-24,Ballari,15.156928713185376,77.03992017735422,14.23,122.6,34.7,6.4,643,311,Forest,Sandy,17.1,0.0,1.4,Unconfined,0.0,12.1
2024-03-25,Ballari,15.116827495162235,76.88603753961425,13.65,43.8,22.6,4.5,701,318,Forest,Sandy,11.7,0.0,6.1,Unconfined,0.0,13.0
2024-03-26,Davanagere,14.510529492634753,75.93760070599667,25.97,149.6,29.6,4.5,609,408,Agricultural,Silty,11.1,0.0,2.3,Confined,42.7,23.63
2024-03-27,Shivamogga,13.954219737802886,75.5886266846847,12.96,0.0,33.1,4.6,391,265,Barren,Clay,18.2,0.0,5.3,Unconfined,0.0,13.19
2024-03-28,Hubballi-Dharwad,15.40769645401704,75.13091399800322,6.23,0.0,24.2,8.1,662,413,Barren,Loam,14.1,0.0,0.6,Confined,0.0,6.64
2024-03-29,Tumakuru,13.36121735934326,77.11147305500413,6.83,137.1,37.2,8.8,394,145,Forest,Loam,11.7,0.0,9.8,Unconfined,0.0,4.53
2024-03-30,Shivamogga,13.823570335585051,75.67079495730079,6.04,89.4,33.9,4.4,408,278,Urban,Silty,15.1,0.0,8.9,Confined,0.0,4.47
2024-03-31,Hubballi-Dharwad,15.36107248637655,75.16449819839407,29.88,11.4,32.9,5.3,298,419,Forest,Loam,4.9,0.0,6.0,Confined,0.0,29.92
